Name,PDGA Number,Rating,Province,Career Events,Career Wins,Career Earnings,Tournament Year,Tournament Name,Division,Finish Position
Cyril Williams,152246,893,Prince Edward Island,Not specified,Not specified,Not specified,2022,2022 Canadian National Championships Presented by Play it Again Sports,Amateur Masters 40+,7
Cyril Williams,152246,893,Prince Edward Island,Not specified,Not specified,Not specified,2022,The Iron Leaf,Amateur Masters 40+,5
Cyril Williams,152246,893,Prince Edward Island,Not specified,Not specified,Not specified,2022,Championship of the world in Wallace,Amateur Masters 40+,3
Cyril Williams,152246,893,Prince Edward Island,Not specified,Not specified,Not specified,2021,Flick Line Disc Golf Presents Huck it Disc golf Tour Fundraiser,Amateur Masters 40+,2
Cyril Williams,152246,893,Prince Edward Island,Not specified,Not specified,Not specified,2021,The FlickLine Tour presented by Chain Reaction Disc Golf PEI Alt event,Amateur Masters 40+,5
Cyril Williams,152246,893,Prince Edward Island,Not specified,Not specified,Not specified,2021,Rose Valley Season Opener,Amateur Masters 40+,6
Cyril Williams,152246,893,Prince Edward Island,Not specified,Not specified,Not specified,2021,Red Isle DG: The Hillcrest Opener,Amateur Masters 40+,2
Cyril Williams,152246,893,Prince Edward Island,Not specified,Not specified,Not specified,2021,Red Isle Disc Golf Summer 2021 - All Other Divs,Amateur Masters 40+,5
Cyril Williams,152246,893,Prince Edward Island,Not specified,Not specified,Not specified,2021,Red isle open,Amateur Masters 40+,1
Cyril Williams,152246,893,Prince Edward Island,Not specified,Not specified,Not specified,2021,Candiscgolf Nationals Satellite Atlantic FlickLine Tour presented by Chain Reaction Disc Golf #6,Amateur Masters 40+,6
Cyril Williams,152246,893,Prince Edward Island,Not specified,Not specified,Not specified,2021,"Hopyard Island Championships ""Powered by Prodigy """,Amateur Masters 40+,4
Cyril Williams,152246,893,Prince Edward Island,Not specified,Not specified,Not specified,2021,The FlickLine Tour presented by Chain Reaction,Amateur Masters 40+,7
Oscar Kempe,152271,941,Prince Edward Island,Not specified,Not specified,Not specified,,,,
Oscar Kempe,152271,941,Prince Edward Island,Not specified,Not specified,Not specified,2024,DGPEI Tour Stop #1 - Huck It,Mixed Pro Open,3
Oscar Kempe,152271,941,Prince Edward Island,Not specified,Not specified,Not specified,2023,Canadian National Doubles Championships,Mixed Pro Open,2
Oscar Kempe,152271,941,Prince Edward Island,Not specified,Not specified,Not specified,2023,The Iron Leaf,Mixed Pro Open,3
Oscar Kempe,152271,941,Prince Edward Island,Not specified,Not specified,Not specified,2023,Flickline Tour Hillsborough,Mixed Pro Open,7
Oscar Kempe,152271,941,Prince Edward Island,Not specified,Not specified,Not specified,2023,DGPEI Tour Stop #5 - Tour Finale at Fox Meadow,Mixed Pro Open,4
Oscar Kempe,152271,941,Prince Edward Island,Not specified,Not specified,Not specified,2023,Flickline’s Rose Valley tour stop,Mixed Amateur 1,6
Oscar Kempe,152271,941,Prince Edward Island,Not specified,Not specified,Not specified,2023,The Handpie Co Presents 2023 PEI CWE @ Huck It,Mixed Amateur 1,1
Oscar Kempe,152271,941,Prince Edward Island,Not specified,Not specified,Not specified,2023,DGPEI Tour Stop #2 - The Huck It Scramble,Mixed Amateur 1,1
Oscar Kempe,152271,941,Prince Edward Island,Not specified,Not specified,Not specified,2023,DGPEI Tour Series #3 - Rose Valley Classic,Mixed Amateur 1,3
Oscar Kempe,152271,941,Prince Edward Island,Not specified,Not specified,Not specified,2023,Dieppe Classic,Mixed Amateur 1,4
Oscar Kempe,152271,941,Prince Edward Island,Not specified,Not specified,Not specified,2023,DGPEI Tour Stop #4 - The Hillcrest Open,Mixed Amateur 1,1
Oscar Kempe,152271,941,Prince Edward Island,Not specified,Not specified,Not specified,2023,Discmania Open Pro Masters and Amateur Event,Mixed Amateur 1,2
Oscar Kempe,152271,941,Prince Edward Island,Not specified,Not specified,Not specified,2022,HPDGC 2022 Club Opener,Advanced,10
Oscar Kempe,152271,941,Prince Edward Island,Not specified,Not specified,Not specified,2022,Red Isle Open Rose Valley 2022,Advanced,1
Oscar Kempe,152271,941,Prince Edward Island,Not specified,Not specified,Not specified,2022,NADGT Canada Exclusive: Huck-It/Hillcrest - presented by Grip6,Advanced,4
Oscar Kempe,152271,941,Prince Edward Island,Not specified,Not specified,Not specified,2022,The Kings Pine Cup Presented by FlickLine Disc Golf.,Advanced,4
Oscar Kempe,152271,941,Prince Edward Island,Not specified,Not specified,Not specified,2022,Kings Pine Canadian Nationals Flex Start,Advanced,8
Oscar Kempe,152271,941,Prince Edward Island,Not specified,Not specified,Not specified,2022,2022 Canadian National Championships Presented by Play it Again Sports,Advanced,17
Oscar Kempe,152271,941,Prince Edward Island,Not specified,Not specified,Not specified,2021,Flick Line Disc Golf Presents Huck it Disc golf Tour Fundraiser,Advanced,12
Oscar Kempe,152271,941,Prince Edward Island,Not specified,Not specified,Not specified,2021,Red isle open,Intermediate,1
Oscar Kempe,152271,941,Prince Edward Island,Not specified,Not specified,Not specified,2021,Candiscgolf Nationals Satellite Atlantic FlickLine Tour presented by Chain Reaction Disc Golf #6,Intermediate,2
Oscar Kempe,152271,941,Prince Edward Island,Not specified,Not specified,Not specified,2021,The FlickLine Tour presented by Chain Reaction,Intermediate,1
Mike MacRae,154644,,Prince Edward Island,Not specified,Not specified,Not specified,,,,
James Mallard,155051,974,Prince Edward Island,Not specified,Not specified,Not specified,,,,
James Mallard,155051,974,Prince Edward Island,Not specified,Not specified,Not specified,2024,DGPEI Tour Stop #1 - Huck It,Mixed Pro Open,1
James Mallard,155051,974,Prince Edward Island,Not specified,Not specified,Not specified,2023,Clifton Estate Meltdown II,Mixed Pro Open,2
James Mallard,155051,974,Prince Edward Island,Not specified,Not specified,Not specified,2023,The Faylor Lake Open Presented by Discmania,Mixed Pro Open,23
James Mallard,155051,974,Prince Edward Island,Not specified,Not specified,Not specified,2023,Discmania's 303 Open,Mixed Pro Open,71
James Mallard,155051,974,Prince Edward Island,Not specified,Not specified,Not specified,2023,Battle for the Ribbon at BRP ~ Sponsored By; MVP Disc Sports!!,Mixed Pro Open,11
James Mallard,155051,974,Prince Edward Island,Not specified,Not specified,Not specified,2023,Foxwood Open 2023 - Driven by Innova,Mixed Pro Open,14
James Mallard,155051,974,Prince Edward Island,Not specified,Not specified,Not specified,2023,Flickline’s Rose Valley tour stop,Mixed Pro Open,1
James Mallard,155051,974,Prince Edward Island,Not specified,Not specified,Not specified,2023,DGPEI Tour Stop #2 - The Huck It Scramble,Mixed Pro Open,1
James Mallard,155051,974,Prince Edward Island,Not specified,Not specified,Not specified,2023,DGPEI Tour Series #3 - Rose Valley Classic,Mixed Pro Open,2
James Mallard,155051,974,Prince Edward Island,Not specified,Not specified,Not specified,2023,Dieppe Classic,Mixed Pro Open,3
James Mallard,155051,974,Prince Edward Island,Not specified,Not specified,Not specified,2023,NSDGT Windsor,Mixed Pro Open,1
James Mallard,155051,974,Prince Edward Island,Not specified,Not specified,Not specified,2023,DGPEI Tour Stop #4 - The Hillcrest Open,Mixed Pro Open,1
James Mallard,155051,974,Prince Edward Island,Not specified,Not specified,Not specified,2023,Canadian National Doubles Championships,Mixed Pro Open,1
James Mallard,155051,974,Prince Edward Island,Not specified,Not specified,Not specified,2023,DGPT Silver - Discmania Open Presented by Discmania,Mixed Pro Open,29
James Mallard,155051,974,Prince Edward Island,Not specified,Not specified,Not specified,2023,Flickline Tour Hillsborough,Mixed Pro Open,3
James Mallard,155051,974,Prince Edward Island,Not specified,Not specified,Not specified,2023,DGPEI Tour Stop #5 - Tour Finale at Fox Meadow,Mixed Pro Open,1
James Mallard,155051,974,Prince Edward Island,Not specified,Not specified,Not specified,2023,Wallace River last Dash,Mixed Pro Open,4
James Mallard,155051,974,Prince Edward Island,Not specified,Not specified,Not specified,2023,2023 Jonesboro Open Am Side Presented by Prodigy Disc,Mixed Amateur 1,5
James Mallard,155051,974,Prince Edward Island,Not specified,Not specified,Not specified,2022,Island champs tour #1 Huck It Open,Open,1
James Mallard,155051,974,Prince Edward Island,Not specified,Not specified,Not specified,2022,B Tier at Beech Hill,Open,2
James Mallard,155051,974,Prince Edward Island,Not specified,Not specified,Not specified,2022,CBU Open: Presented by FlickLine Disc Golf,Open,9
James Mallard,155051,974,Prince Edward Island,Not specified,Not specified,Not specified,2022,2022 Island champs tour stop #2 2022 Huck the Valley,Open,2
James Mallard,155051,974,Prince Edward Island,Not specified,Not specified,Not specified,2022,Bruce Wood Open,Open,2
James Mallard,155051,974,Prince Edward Island,Not specified,Not specified,Not specified,2022,NSDGT - Windsor,Open,2
James Mallard,155051,974,Prince Edward Island,Not specified,Not specified,Not specified,2022,Rose valley Canadian Nationals Flex Start,Open,3
James Mallard,155051,974,Prince Edward Island,Not specified,Not specified,Not specified,2022,2022 Canadian National Championships Presented by Play it Again Sports,Open,33
James Mallard,155051,974,Prince Edward Island,Not specified,Not specified,Not specified,2022,Flickline Tour Hillsborough,Open,3
James Mallard,155051,974,Prince Edward Island,Not specified,Not specified,Not specified,2022,Championship of the world in Wallace,Open,1
James Mallard,155051,974,Prince Edward Island,Not specified,Not specified,Not specified,2022,NADGT Canada Exclusive: Huck-It/Hillcrest - presented by Grip6,Advanced,1
James Mallard,155051,974,Prince Edward Island,Not specified,Not specified,Not specified,2022,The 2022 Christie Lake Summer Sizzler,Advanced,4
James Mallard,155051,974,Prince Edward Island,Not specified,Not specified,Not specified,2021,Huck It Flex start,Open,2
James Mallard,155051,974,Prince Edward Island,Not specified,Not specified,Not specified,2021,Rose Valley Flex Start,Open,5
James Mallard,155051,974,Prince Edward Island,Not specified,Not specified,Not specified,2021,Candiscgolf Nationals Satellite Atlantic FlickLine Tour presented by Chain Reaction Disc Golf #6,Open,1
James Mallard,155051,974,Prince Edward Island,Not specified,Not specified,Not specified,2021,NSDGT - Windsor,Open,6
James Mallard,155051,974,Prince Edward Island,Not specified,Not specified,Not specified,2021,The FlickLine Tour presented by Chain Reaction Disc Golf #8.5,Open,4
James Mallard,155051,974,Prince Edward Island,Not specified,Not specified,Not specified,2021,"Hopyard Island Championships ""Powered by Prodigy """,Open,3
James Mallard,155051,974,Prince Edward Island,Not specified,Not specified,Not specified,2021,Foxwood Open,Open,21
James Mallard,155051,974,Prince Edward Island,Not specified,Not specified,Not specified,2021,Flickline tour championships presented by Chain Reaction Disc Golf,Open,2
James Mallard,155051,974,Prince Edward Island,Not specified,Not specified,Not specified,2021,Flick Line Disc Golf Presents Huck it Disc golf Tour Fundraiser,Advanced,2
James Mallard,155051,974,Prince Edward Island,Not specified,Not specified,Not specified,2021,The FlickLine Tour presented by Chain Reaction Disc Golf PEI Alt event,Advanced,1
James Mallard,155051,974,Prince Edward Island,Not specified,Not specified,Not specified,2021,Rose Valley Season Opener,Advanced,2
James Mallard,155051,974,Prince Edward Island,Not specified,Not specified,Not specified,2021,Red Isle DG: The Hillcrest Opener,Advanced,1
James Mallard,155051,974,Prince Edward Island,Not specified,Not specified,Not specified,2021,Red Isle Disc Golf Summer 2021 - MPO/MA1,Advanced,1
James Mallard,155051,974,Prince Edward Island,Not specified,Not specified,Not specified,2021,Red isle open,Advanced,3
James Mallard,155051,974,Prince Edward Island,Not specified,Not specified,Not specified,2020,"Island Championships - Chainsmoker Challenge ""Powered by Prodigy""",Intermediate,5
Thomas MacFarlane,156094,,Prince Edward Island,Not specified,Not specified,Not specified,,,,
Patrick Toole,157485,929,Prince Edward Island,Not specified,Not specified,Not specified,,,,
Patrick Toole,157485,929,Prince Edward Island,Not specified,Not specified,Not specified,2023,DGPEI Tour Stop #1 - The Glenaladale Spring Challenge,Mixed Pro Open,2
Patrick Toole,157485,929,Prince Edward Island,Not specified,Not specified,Not specified,2023,DGPEI Tour Stop #2 - The Huck It Scramble,Mixed Pro Open,6
Patrick Toole,157485,929,Prince Edward Island,Not specified,Not specified,Not specified,2023,DGPEI Tour Stop #4 - The Hillcrest Open,Mixed Pro Open,6
Patrick Toole,157485,929,Prince Edward Island,Not specified,Not specified,Not specified,2023,NADGT Canada Exclusive: Huck-It - presented by Grip6,Mixed Amateur 1,4
Patrick Toole,157485,929,Prince Edward Island,Not specified,Not specified,Not specified,2023,Discmania Open Pro Masters and Amateur Event,Mixed Amateur 1,5
Patrick Toole,157485,929,Prince Edward Island,Not specified,Not specified,Not specified,2022,Clifton Estate Meltdown,Advanced,10
Patrick Toole,157485,929,Prince Edward Island,Not specified,Not specified,Not specified,2022,HPDGC 2022 Club Opener,Advanced,13
Patrick Toole,157485,929,Prince Edward Island,Not specified,Not specified,Not specified,2022,Island champs tour #1 Huck It Open,Advanced,1
Patrick Toole,157485,929,Prince Edward Island,Not specified,Not specified,Not specified,2022,2022 Island champs tour stop #2 2022 Huck the Valley,Advanced,1
Patrick Toole,157485,929,Prince Edward Island,Not specified,Not specified,Not specified,2022,The Kings Pine Cup Presented by FlickLine Disc Golf.,Advanced,10
Patrick Toole,157485,929,Prince Edward Island,Not specified,Not specified,Not specified,2022,2022 Canadian National Championships Presented by Play it Again Sports,Advanced,8
Patrick Toole,157485,929,Prince Edward Island,Not specified,Not specified,Not specified,2021,Candiscgolf Nationals Satellite Atlantic FlickLine Tour presented by Chain Reaction Disc Golf #6,Advanced,17
Adam MacDonald,162674,,Prince Edward Island,Not specified,Not specified,Not specified,,,,
Kyler Weeks,163101,,Prince Edward Island,Not specified,Not specified,Not specified,,,,
Colby MacLean,163104,,Prince Edward Island,Not specified,Not specified,Not specified,,,,
Josh Martin,163589,,Prince Edward Island,Not specified,Not specified,Not specified,,,,
Garett MacDougall,164062,,Prince Edward Island,Not specified,Not specified,Not specified,,,,
Andy MacDonald,164478,850,Prince Edward Island,Not specified,Not specified,Not specified,,,,
Andy MacDonald,164478,850,Prince Edward Island,Not specified,Not specified,Not specified,2024,DGPEI Tour Stop #1 - Huck It,Mixed Amateur 2,3
Andy MacDonald,164478,850,Prince Edward Island,Not specified,Not specified,Not specified,2023,DGPEI Tour Stop #1 - The Glenaladale Spring Challenge,Mixed Amateur 40+,7
Andy MacDonald,164478,850,Prince Edward Island,Not specified,Not specified,Not specified,2023,DGPEI Tour Stop #5 - Tour Finale at Fox Meadow,Mixed Amateur 40+,2
Andy MacDonald,164478,850,Prince Edward Island,Not specified,Not specified,Not specified,2023,NADGT Canada Exclusive: Huck-It - presented by Grip6,Mixed Amateur 50+,3
Andy MacDonald,164478,850,Prince Edward Island,Not specified,Not specified,Not specified,2023,Flickline’s Rose Valley tour stop,Mixed Amateur 50+,4
